CustomerID,CustomerName,City,State,CustomerType,Email
1668,Wason-Shroff,Amaravati,Bihar,Wholesale,chaturakarpe@example.net
1669,"Walla, Chowdhury and Srinivas",Amaravati,Tamil Nadu,Retail,chatreshvasa@example.org
1670,"Kata, Date and Khosla",Danapur,West Bengal,Retail,khuranafiyaz@example.com
1671,"Yogi, Chander and Lad",Thoothukudi,Nagaland,Wholesale,pranavbasu@example.com
1672,Jha-Dey,Hubli–Dharwad,Mizoram,Corporate,riyabora@example.com
1673,"Buch, Nagy and Sharma",Bally,West Bengal,Wholesale,ayushman00@example.org
1674,"Bajwa, Balasubramanian and Chacko",Dehradun,Tripura,Retail,butalaranveer@example.com
1675,Sarna PLC,Howrah,Uttar Pradesh,Wholesale,doctorira@example.com
1676,Contractor-Thaman,Jalna,Himachal Pradesh,Corporate,frederickdivan@example.net
1677,"Zacharia, Sood and Mani",Nagaon,Tripura,Retail,doraparth@example.com
1678,"Basak, Murthy and Raghavan",Thane,Mizoram,Wholesale,bsibal@example.org
1679,"Bawa, Agate and Lal",Burhanpur,Kerala,Corporate,gaurang58@example.com
1680,"Doctor, Ravel and Purohit",Noida,Maharashtra,Corporate,amrutavaidya@example.org
1681,Pingle-Bawa,Tirupati,Uttarakhand,Corporate,keyabarman@example.net
1682,"Baral, Singhal and Bera",Dhule,Haryana,Corporate,nsharma@example.com
1683,Vora and Sons,Amritsar,Arunachal Pradesh,Corporate,champak16@example.com
1684,"Dash, Wadhwa and Ahluwalia",Rampur,West Bengal,Corporate,urvitara@example.org
1685,"Hari, Radhakrishnan and Guha",Silchar,Himachal Pradesh,Retail,mohammedbhatti@example.org
1686,"Ratta, Merchant and Garde",Vellore,Jharkhand,Corporate,anshkibe@example.com
1687,"De, Pillay and Wadhwa",Kakinada,Bihar,Corporate,zayan17@example.org
1688,Manne-Ramakrishnan,Raichur,Tripura,Corporate,bina02@example.com
1689,Pillay LLC,Durg,Gujarat,Wholesale,chadupma@example.com
1690,Sabharwal-Mammen,Anand,Odisha,Retail,karaikbal@example.com
1691,Tella PLC,Bally,Karnataka,Retail,udyatibhatia@example.net
1692,"Oak, Barad and Mann",Jalna,Haryana,Wholesale,tarakjoshi@example.com
1693,Vora LLC,Bhilai,Madhya Pradesh,Corporate,lohitchaudry@example.org
1694,Sha PLC,Amravati,Nagaland,Wholesale,issacwridesh@example.net
1695,Hora Group,Guntur,Madhya Pradesh,Wholesale,upkaar06@example.org
1696,"Bose, Chacko and Tiwari",Khammam,Madhya Pradesh,Wholesale,shenoyxiti@example.com
1697,"Vohra, Anand and Anne",Dhule,Uttarakhand,Retail,balanhredhaan@example.com
1698,Choudhury-Datta,Sambalpur,Tamil Nadu,Retail,enath@example.net
1699,"Tank, Lalla and Mander",Vijayanagaram,Andhra Pradesh,Retail,manyapillai@example.net
1700,Desai-Bhardwaj,Bijapur,Punjab,Corporate,dasguptabhavini@example.org
1701,"Master, Kara and Kashyap",Bettiah,Meghalaya,Corporate,avi92@example.com
1702,Garde Ltd,Thrissur,Punjab,Wholesale,ethankhatri@example.com
1703,Nayak-Nazareth,Solapur,Assam,Retail,balhaar42@example.net
1704,"Reddy, Basak and Peri",Naihati,Haryana,Retail,brana@example.com
1705,"Batra, Venkataraman and Char",Warangal,Maharashtra,Corporate,basakreyansh@example.org
1706,"Jani, Patel and Ramakrishnan",Narasaraopet,Assam,Corporate,rajumitesh@example.net
1707,Bora-Nagi,Salem,Goa,Retail,aachaloak@example.com
1708,Sani PLC,Junagadh,Odisha,Retail,sundervedhika@example.com
1709,"Dhar, Kade and Vohra",Ramagundam,Telangana,Corporate,daliawyatt@example.com
1710,"Ahluwalia, Wable and Sem",Tiruvottiyur,Jharkhand,Corporate,vanshawadhwa@example.org
1711,Batra-Kala,Dindigul,Punjab,Retail,beraharsh@example.net
1712,Seth-Badami,Guna,Kerala,Wholesale,mannbhavika@example.net
1713,Babu Ltd,Rohtak,Odisha,Wholesale,nehasalvi@example.net
1714,"Prashad, Minhas and Shan",Nagaon,Jharkhand,Wholesale,jasmitrajagopalan@example.net
1715,"Kothari, Din and Narayanan",Durg,Andhra Pradesh,Wholesale,robert23@example.org
1716,Kapoor LLC,Chinsurah,Madhya Pradesh,Retail,reddyarin@example.net
1717,Dubey-Rao,Berhampore,Tripura,Wholesale,pbalasubramanian@example.com
1718,Kalita LLC,Saharsa,Punjab,Wholesale,eshanapathak@example.net
1719,Venkatesh and Sons,Anantapuram,Uttarakhand,Corporate,padmanabhannikita@example.net
1720,Dhar Ltd,Mau,Andhra Pradesh,Wholesale,nidraparmer@example.net
1721,"Din, Saraf and Lata",Jamalpur,Madhya Pradesh,Corporate,apadmanabhan@example.net
1722,Kalita Inc,Purnia,Bihar,Corporate,ranveerwadhwa@example.com
1723,"Nayar, Dara and Krishnamurthy",Shimoga,Madhya Pradesh,Retail,wrideshmukhopadhyay@example.net
1724,Baria-Balan,Morena,Tripura,Retail,aaravahuja@example.net
1725,"Saraf, Raman and Ramachandran",Pimpri-Chinchwad,Bihar,Retail,mthakur@example.org
1726,Hans PLC,Indore,Arunachal Pradesh,Retail,prashaddaksh@example.net
1727,"Mallick, Buch and Memon",Pondicherry,Arunachal Pradesh,Corporate,xreddy@example.org
1728,"Vig, Hayre and Savant",Asansol,Arunachal Pradesh,Retail,thomas44@example.org
1729,Sastry-Savant,Katni,Goa,Corporate,senlogan@example.net
1730,Sabharwal-De,Hapur,Andhra Pradesh,Retail,swamyurvi@example.com
1731,Dyal PLC,Firozabad,Andhra Pradesh,Wholesale,rviswanathan@example.net
1732,Bhavsar-Hayer,Panihati,Manipur,Wholesale,gauravdeo@example.com
1733,Garg-Jain,Rewa,Bihar,Corporate,dbuch@example.org
1734,Gala Ltd,Vijayawada,Punjab,Wholesale,aadiraghavan@example.org
1735,Sami and Sons,Mira-Bhayandar,Manipur,Wholesale,ypai@example.org
1736,Kamdar Group,Bongaigaon,Jharkhand,Corporate,aishani90@example.net
1737,Naidu Inc,Tenali,Jharkhand,Wholesale,chandraraagini@example.com
1738,Bera-Khalsa,Kurnool,Sikkim,Wholesale,harsh67@example.net
1739,Dhar Group,Anand,Goa,Wholesale,falanatwal@example.org
1740,"Chanda, Swamy and Yadav",Kota,Rajasthan,Retail,advikavenkataraman@example.com
1741,Oak Ltd,Medininagar,Manipur,Corporate,poojakata@example.net
1742,Contractor PLC,Tinsukia,Sikkim,Retail,nilima05@example.org
1743,"Sengupta, Bajaj and Tailor",Sambhal,Sikkim,Wholesale,settyvanya@example.net
1744,Rau Group,Machilipatnam,Mizoram,Wholesale,alexanderpatla@example.org
1745,Zachariah-Dhawan,Tirunelveli,Goa,Retail,ikshitanarang@example.net
1746,Chadha Group,Kanpur,Tripura,Wholesale,sara14@example.com
1747,"Doctor, Bora and Virk",Srinagar,Odisha,Corporate,falakrao@example.com
1748,"Baral, Warrior and Loyal",Chinsurah,Punjab,Corporate,amol22@example.org
1749,Bandi-Karpe,Khora ,Tamil Nadu,Corporate,yashica42@example.com
1750,"Nazareth, Vala and Bhatti",Anantapuram,Kerala,Wholesale,dtripathi@example.org
1751,"Sastry, Chand and Parikh",Noida,Nagaland,Corporate,ysem@example.com
1752,Zacharia Ltd,Indore,Punjab,Corporate,ymaharaj@example.org
1753,"Bhatt, Shenoy and Talwar",Yamunanagar,Nagaland,Wholesale,rajatatiwari@example.com
1754,"Dube, Dayal and Nagarajan",Kumbakonam,Telangana,Retail,walieesha@example.net
1755,"Acharya, Rastogi and Grewal",Arrah,Arunachal Pradesh,Retail,ayushman56@example.com
1756,"Narula, Shan and Barad",Amravati,Goa,Wholesale,patrick55@example.com
1757,Gopal-Viswanathan,Jaunpur,Odisha,Corporate,ihayre@example.com
1758,"Menon, Grewal and Koshy",Katihar,Telangana,Retail,mahika33@example.net
1759,"Chauhan, Oak and Ravel",Bhilwara,Assam,Retail,rachit85@example.net
1760,Gokhale-Oza,Rourkela,Odisha,Retail,netrakant@example.net
1761,Oza PLC,Kota,Haryana,Wholesale,ramankala@example.com
1762,Suri PLC,Kharagpur,West Bengal,Retail,amol95@example.com
1763,"Mani, Lal and Kapur",Jammu,Jharkhand,Retail,valafalan@example.org
1764,Sule-Gala,Davanagere,Mizoram,Wholesale,warinder40@example.org
1765,Kade-Ramesh,Hubli–Dharwad,Karnataka,Wholesale,sudiksha15@example.com
1766,Chhabra and Sons,Ambarnath,Punjab,Wholesale,onisoni@example.net
1767,"Chatterjee, Khanna and Sandhu",Ratlam,Arunachal Pradesh,Retail,latamason@example.net
1768,"Chopra, Mander and Chahal",Raichur,Goa,Retail,nrajagopal@example.net
1769,Viswanathan Group,Mahbubnagar,Telangana,Wholesale,vanyaahuja@example.com
1770,Dayal-Keer,Rewa,Goa,Corporate,gangasangha@example.com
1771,Nair PLC,Hospet,Nagaland,Wholesale,tmammen@example.org
1772,Tailor Ltd,Sasaram,Karnataka,Retail,harinakshi96@example.com
1773,Mani-Gokhale,Avadi,Punjab,Retail,butalapriya@example.com
1774,Deshpande Inc,Kalyan-Dombivli,Chhattisgarh,Wholesale,kashish39@example.net
1775,Bora and Sons,Bhiwandi,Uttar Pradesh,Corporate,edhitha13@example.org
1776,Oak-Srivastava,Nagaon,Gujarat,Corporate,rgopal@example.org
1777,Mitter-Mane,Kharagpur,Odisha,Retail,fdhawan@example.net
1778,Sampath Group,Jalna,Rajasthan,Corporate,vdoctor@example.org
1779,Peri PLC,Arrah,Jharkhand,Corporate,ekarajvora@example.org
1780,Cherian Ltd,Jhansi,Uttarakhand,Corporate,dateryan@example.net
1781,Amble Ltd,Tiruchirappalli,Arunachal Pradesh,Wholesale,fanand@example.net
1782,Sagar LLC,Kozhikode,Gujarat,Retail,bpai@example.net
1783,Sinha Group,Sirsa,Goa,Wholesale,inayasrinivasan@example.com
1784,Lad-Patil,Karawal Nagar,Chhattisgarh,Corporate,kdubey@example.org
1785,Dhar-Chana,Eluru,Sikkim,Retail,harshramanathan@example.org
1786,"Gopal, Sarraf and Dara",Akola,Assam,Wholesale,mkale@example.com
1787,"Kalla, Grewal and Balakrishnan",South Dumdum,Goa,Retail,tanishsabharwal@example.org
1788,Sane LLC,Avadi,Haryana,Wholesale,warjasganesan@example.com
1789,"Patla, Konda and Zachariah",Imphal,Nagaland,Retail,amara61@example.com
1790,"Sheth, Tailor and Kanda",Singrauli,Jharkhand,Wholesale,anmolnatarajan@example.com
1791,Tara-Dada,Amroha,Punjab,Corporate,lagate@example.net
1792,Sarraf Inc,Pimpri-Chinchwad,Karnataka,Wholesale,upadhritivyas@example.com
1793,"Chowdhury, Kala and Swaminathan",Durgapur,Odisha,Corporate,kalpitdixit@example.org
1794,"Chaudhari, Desai and Patla",Meerut,Nagaland,Wholesale,oscarbarad@example.org
1795,Suresh-Shroff,Karnal,Sikkim,Corporate,kashishvarkey@example.com
1796,Khalsa Ltd,Ghaziabad,Uttar Pradesh,Corporate,jaggianay@example.com
1797,Keer-Rama,Chapra,West Bengal,Wholesale,imaran71@example.com
1798,Kade Ltd,Lucknow,Tripura,Wholesale,oliverpall@example.net
1799,Chanda LLC,Morena,Himachal Pradesh,Retail,daksheshhegde@example.org
1800,"Sagar, Singhal and Butala",Guntakal,Meghalaya,Wholesale,contractormaanav@example.com
1801,Dora Ltd,Bhiwandi,Gujarat,Retail,jacobsharma@example.com
1802,Dewan-Bera,Medininagar,Tripura,Wholesale,daliaisaiah@example.com
1803,Cheema-Dayal,Kalyan-Dombivli,Bihar,Retail,sekhonlaban@example.net
1804,Wadhwa-Sarma,Davanagere,Punjab,Corporate,balhaarmemon@example.net
1805,Sankar Group,Dhule,Nagaland,Wholesale,golatamanna@example.net
1806,"Mitra, Verma and Chawla",Ichalkaranji,Goa,Corporate,chanabhavani@example.org
1807,"Rana, Vohra and Dey",Bangalore,Odisha,Wholesale,krish29@example.com
1808,Dave-Badal,Ambarnath,Kerala,Retail,zbhatti@example.net
1809,"Agarwal, Kala and Pai",Ballia,Meghalaya,Wholesale,chatterjeeveer@example.com
1810,Dhar LLC,Khandwa,Kerala,Retail,jeevika64@example.org
1811,Bala LLC,Bhatpara,Andhra Pradesh,Retail,vasatikabhagat@example.com
1812,Pathak PLC,Nangloi Jat,Haryana,Wholesale,dmall@example.org
1813,"Bhat, Savant and Chada",Purnia,West Bengal,Corporate,sacharvedant@example.org
1814,Manda PLC,Tiruvottiyur,Karnataka,Wholesale,nathan03@example.net
1815,"Mangal, Bali and Krish",Amravati,Andhra Pradesh,Corporate,nidra79@example.net
1816,Pillay-Sampath,Amritsar,Kerala,Retail,xpall@example.com
1817,Gera-Koshy,Nangloi Jat,Uttarakhand,Wholesale,devanzayan@example.com
1818,Agate-Choudhry,Miryalaguda,Arunachal Pradesh,Wholesale,varkeyjason@example.org
1819,Bala Ltd,Begusarai,Haryana,Corporate,senguptamohini@example.com
1820,Suresh and Sons,Hazaribagh,Arunachal Pradesh,Wholesale,varughesegunbir@example.net
1821,"Peri, Sem and Chhabra",Guntakal,Andhra Pradesh,Retail,oommendarsh@example.com
1822,Hayre PLC,Alappuzha,Manipur,Wholesale,koshychatura@example.com
1823,"Karnik, Natarajan and Buch",Tumkur,Kerala,Retail,vyanjana43@example.com
1824,Comar Ltd,Nagpur,Andhra Pradesh,Retail,wgopal@example.net
1825,"Pant, Sekhon and Sandhu",Kavali,Himachal Pradesh,Corporate,nbalan@example.org
1826,"Ahluwalia, Nath and Issac",Medininagar,Madhya Pradesh,Corporate,riakumar@example.com
1827,Sarkar-Dixit,Nagercoil,Odisha,Retail,vohrawridesh@example.org
1828,"Soman, Bahl and Balay",Shimoga,Madhya Pradesh,Corporate,gsandal@example.com
1829,Bakshi-Bir,Dhanbad,Manipur,Corporate,hsibal@example.com
1830,Bahri Ltd,Bhimavaram,Haryana,Retail,madanaarush@example.com
1831,Bhatti LLC,Kalyan-Dombivli,Himachal Pradesh,Wholesale,mishrawatika@example.com
1832,"Wadhwa, Tailor and Kapur",Davanagere,Manipur,Wholesale,adara@example.com
1833,"Master, Chaudry and Roy",Navi Mumbai,Chhattisgarh,Corporate,vedhikamangat@example.org
1834,Srinivasan-Lata,Muzaffarpur,Uttarakhand,Corporate,ekantikasarkar@example.org
1835,Varma Ltd,Ballia,Odisha,Retail,sehgalalexander@example.org
1836,"Lalla, Gandhi and Sankar",Indore,Gujarat,Retail,gbehl@example.com
1837,"Garg, Cherian and Chakraborty",Pimpri-Chinchwad,Uttarakhand,Retail,ayaanlad@example.org
1838,"Chacko, Keer and Pingle",Siliguri,Bihar,Retail,saxenaanthony@example.net
1839,"Thakur, Mann and Trivedi",Madurai,Nagaland,Wholesale,tlad@example.net
1840,Dyal Inc,Raurkela Industrial Township,Mizoram,Retail,riatripathi@example.com
1841,Apte-Zacharia,Ghaziabad,Uttar Pradesh,Retail,ladchakradhar@example.com
1842,Nagarajan-Solanki,Bokaro,Uttarakhand,Corporate,lajitachada@example.com
1843,"Rau, Chand and Chad",Sasaram,Meghalaya,Retail,noah96@example.net
1844,"Dora, Sheth and Ramanathan",Dhanbad,Himachal Pradesh,Corporate,pantveer@example.net
1845,Kuruvilla Inc,Gorakhpur,Kerala,Retail,fbasu@example.net
1846,"Kothari, Goel and Sura",Begusarai,Nagaland,Retail,gauripurohit@example.com
1847,Sharma PLC,South Dumdum,Jharkhand,Corporate,samabarkha@example.net
1848,Rajagopal-Kothari,Pudukkottai,Maharashtra,Wholesale,latasneha@example.net
1849,Doshi-Bhattacharyya,Hyderabad,Chhattisgarh,Wholesale,harsh62@example.org
1850,Kibe-Ray,Hosur,Nagaland,Corporate,aadithakkar@example.net
1851,Lata PLC,Katihar,Tamil Nadu,Corporate,benjaminsarin@example.org
1852,Rana-Srinivasan,Hajipur,Manipur,Wholesale,sandalanthony@example.net
1853,Chakraborty LLC,Kakinada,Uttarakhand,Corporate,kothariishita@example.net
1854,"Gade, Jayaraman and Reddy",Muzaffarpur,Gujarat,Corporate,areddy@example.com
1855,Kothari Inc,Pondicherry,Nagaland,Corporate,rattangaurangi@example.net
1856,Gandhi LLC,Barasat,Meghalaya,Corporate,adwetadash@example.net
1857,Sanghvi LLC,Nellore,Tamil Nadu,Corporate,anusha09@example.com
1858,Bhatnagar-Singhal,Amritsar,Tripura,Wholesale,aarnayohannan@example.net
1859,"Barman, Agate and Rattan",Suryapet,Chhattisgarh,Corporate,magarfariq@example.com
1860,Sachdev-Varughese,Kamarhati,Uttarakhand,Wholesale,qasim66@example.com
1861,"Sami, Yohannan and Kothari",Tadipatri,Nagaland,Retail,gmuni@example.com
1862,"Muni, Chana and Narang",Giridih,Himachal Pradesh,Wholesale,chandran11@example.net
1863,Gole Inc,Karimnagar,Haryana,Retail,wbasu@example.org
1864,Som Inc,Ghaziabad,Haryana,Wholesale,ajohal@example.com
1865,Roy Ltd,Salem,Mizoram,Wholesale,falak59@example.org
1866,Sunder-Amble,Nagpur,Punjab,Corporate,laban48@example.net
1867,Gola-Batta,Gandhinagar,Madhya Pradesh,Wholesale,radhika67@example.com
1868,Narain Group,Nanded,Andhra Pradesh,Wholesale,divya65@example.com
1869,Oak-Yogi,Aurangabad,Manipur,Corporate,eiravati33@example.net
1870,"Balakrishnan, Sandal and De",Uluberia,Himachal Pradesh,Retail,yraj@example.org
1871,"Gour, Sahota and Nayar",Meerut,Bihar,Wholesale,mnatt@example.net
1872,Karnik-Bera,Khandwa,Goa,Corporate,jagatgill@example.org
1873,Golla-Seth,Morena,Tamil Nadu,Retail,zmukhopadhyay@example.org
1874,Bhavsar-Ramakrishnan,Vasai-Virar,Assam,Wholesale,avnichaudhry@example.org
1875,Thakur-Krishnamurthy,Allahabad,Andhra Pradesh,Wholesale,chokshiurvi@example.net
1876,"Randhawa, Srivastava and Talwar",Thiruvananthapuram,West Bengal,Wholesale,ghoseishita@example.com
1877,Mahajan Group,Alappuzha,Uttar Pradesh,Retail,nitesh61@example.org
1878,"Choudhry, Gala and Bera",Dehri,Himachal Pradesh,Retail,varenyaoommen@example.org
1879,Pal-Raju,Surendranagar Dudhrej,Nagaland,Wholesale,om54@example.net
1880,Mukherjee and Sons,Proddatur,Tamil Nadu,Wholesale,yahvinair@example.com
1881,Loyal-Batta,Haldia,Himachal Pradesh,Retail,jhalak47@example.com
1882,"Dhingra, Hegde and Bose",Kolhapur,Gujarat,Corporate,saramangal@example.net
1883,"Swamy, Chad and Seshadri",Sikar,Tripura,Retail,xaviermemon@example.net
1884,"Ganesan, Suri and Gara",Nellore,West Bengal,Corporate,egara@example.com
1885,Arora-Bhat,Medininagar,Uttar Pradesh,Corporate,ckoshy@example.com
1886,Hayer-Bali,Narasaraopet,Uttar Pradesh,Corporate,ektathakur@example.org
1887,Karnik-Narayanan,Farrukhabad,Andhra Pradesh,Wholesale,chawlayutika@example.org
1888,"Randhawa, Sastry and Som",Kottayam,Assam,Wholesale,lpai@example.com
1889,Kumar-Parsa,Firozabad,Maharashtra,Corporate,walishivansh@example.net
1890,Bhatti-Soman,Hospet,Tamil Nadu,Corporate,auroraekani@example.org
1891,"Dasgupta, Din and Yadav",Ambala,Mizoram,Corporate,libni99@example.net
1892,Wable-Varkey,Khora ,Arunachal Pradesh,Retail,divya79@example.net
1893,Srinivas Inc,Hospet,Sikkim,Wholesale,zehaanpuri@example.org
1894,Chakraborty Ltd,Nizamabad,Goa,Corporate,kevin38@example.net
1895,Sengupta and Sons,Patiala,Odisha,Corporate,doraisaiah@example.net
1896,"Tata, Balan and Ramanathan",Tezpur,Gujarat,Retail,zansivarma@example.org
1897,"Kala, Ganesh and Dhingra",Varanasi,Uttarakhand,Wholesale,auroraqasim@example.org
1898,Agate Inc,Nagaon,Madhya Pradesh,Corporate,ysaraf@example.org
1899,Balan PLC,Kharagpur,Bihar,Wholesale,chackochakrika@example.org
1900,Rajagopal-Chander,Ghaziabad,Telangana,Corporate,bimalanagar@example.net
1901,Chada PLC,Karawal Nagar,Himachal Pradesh,Retail,mdevi@example.com
1902,Rege-Mutti,Visakhapatnam,Andhra Pradesh,Retail,anayshankar@example.com
1903,Aggarwal LLC,Ozhukarai,Telangana,Wholesale,esarma@example.com
1904,Batra Group,Pali,Maharashtra,Retail,george10@example.net
1905,Prabhakar-Mistry,Mysore,Tamil Nadu,Wholesale,baghyawatiagarwal@example.com
1906,"Naik, Chaudhry and Rastogi",Tadipatri,Meghalaya,Corporate,virkalexander@example.com
1907,"Hayer, Sani and Saini",Durg,Nagaland,Retail,krishnawarrior@example.net
1908,"Ravel, Dutta and Rama",Kanpur,Mizoram,Corporate,rachitavenkatesh@example.net
1909,"Dani, Sodhi and Wadhwa",Srikakulam,Assam,Corporate,azaan59@example.com
1910,Patil Group,Jehanabad,Manipur,Retail,sbajaj@example.net
1911,Date Inc,Mira-Bhayandar,Maharashtra,Retail,suhani89@example.net
1912,Rai Inc,Vijayawada,Nagaland,Retail,pillayliam@example.org
1913,Patel-Nayak,Kochi,Manipur,Corporate,sshan@example.net
1914,Devi Group,Kharagpur,Punjab,Wholesale,falanchar@example.net
1915,"Dhillon, Mand and Chanda",Durgapur,Maharashtra,Wholesale,peter22@example.net
1916,Natt-Vala,Hospet,Arunachal Pradesh,Corporate,jeevika42@example.org
1917,"Pal, Memon and Pradhan",Ranchi,Karnataka,Corporate,itiwari@example.org
1918,"Dhaliwal, Date and Peri",Mumbai,Tamil Nadu,Corporate,bawadev@example.net
1919,Kanda-Oommen,Panipat,Arunachal Pradesh,Retail,ngarg@example.org
1920,Singhal-Goel,Karaikudi,Punjab,Wholesale,ati00@example.org
1921,Venkatesh-Varughese,Nanded,Tamil Nadu,Wholesale,sneha31@example.org
1922,Bora-Ramachandran,Chennai,Meghalaya,Wholesale,bhargavaindali@example.net
1923,"Bhargava, Chand and D’Alia",Mumbai,Punjab,Wholesale,ubikachopra@example.net
1924,Murty and Sons,Jodhpur,Telangana,Wholesale,patilutkarsh@example.com
1925,Deshpande and Sons,Patna,Manipur,Wholesale,sanidipta@example.net
1926,Agrawal Group,Chandigarh,Mizoram,Corporate,falak43@example.net
1927,Vig Group,Guntakal,Nagaland,Corporate,nitarapadmanabhan@example.org
1928,"Kurian, Mallick and Sodhi",Haridwar,Uttarakhand,Retail,varmalohit@example.com
1929,Mukhopadhyay PLC,Kakinada,Tripura,Corporate,banikaarna@example.com
1930,Dube LLC,Korba,Sikkim,Corporate,ekapadsidhu@example.com
1931,Parsa Group,Loni,Tripura,Wholesale,geetikadoshi@example.com
1932,"Bhasin, Ravi and Mahajan",Agra,Telangana,Retail,msem@example.net
1933,"Kanda, Krishnamurthy and Mistry",Motihari,Jharkhand,Wholesale,eeshakari@example.com
1934,"Misra, Ravi and Devi",Bathinda,Karnataka,Retail,sehgalsachi@example.com
1935,"Bedi, Ramaswamy and Parsa",Udupi,Karnataka,Corporate,fariq56@example.org
1936,Goswami Ltd,Hindupur,Arunachal Pradesh,Corporate,ekta10@example.com
1937,"More, Bala and Chaudry",Salem,Assam,Wholesale,shereyashica@example.com
1938,Bahl and Sons,Sagar,Tamil Nadu,Wholesale,dramachandran@example.net
1939,"Goel, Ganguly and Bajwa",Udupi,Kerala,Wholesale,divyaloyal@example.net
1940,Goel Inc,Bhavnagar,Goa,Corporate,ymurthy@example.net
1941,Bhargava-Anne,Erode,Tripura,Corporate,brarekaja@example.org
1942,Kala-Goswami,Giridih,Himachal Pradesh,Corporate,cnori@example.com
1943,Bassi-Tailor,Mango,Tamil Nadu,Retail,kaisheth@example.net
1944,"Bawa, Pandya and Pau",Ahmednagar,Sikkim,Wholesale,bavaaditya@example.com
1945,Kalita-Modi,Kurnool,Tamil Nadu,Retail,aggarwalarunima@example.com
1946,Balay and Sons,Ranchi,Mizoram,Corporate,devansh18@example.com
1947,"Chandra, Kant and Nayar",Bongaigaon,Kerala,Corporate,yagnesh59@example.com
1948,Bath LLC,Madurai,Arunachal Pradesh,Retail,reddyvidhi@example.net
1949,"Arya, Bahl and Rao",Motihari,Arunachal Pradesh,Wholesale,ramreva@example.com
1950,Basu-Khurana,Orai,Himachal Pradesh,Wholesale,tejashari@example.net
1951,Mohanty-Prasad,Jaipur,Andhra Pradesh,Corporate,dswaminathan@example.com
1952,Natt LLC,Bellary,Goa,Corporate,advay17@example.org
1953,Munshi-Kumer,Katni,Goa,Corporate,hitesh78@example.com
1954,Bhat Ltd,Chapra,Tamil Nadu,Wholesale,theodorekant@example.com
1955,Chandran-Boase,Patna,Odisha,Retail,samachakradhar@example.com
1956,Ahluwalia Ltd,Sasaram,Himachal Pradesh,Corporate,akshaydoshi@example.org
1957,Rajagopalan Group,Muzaffarnagar,Uttar Pradesh,Corporate,abeermanda@example.net
1958,Shan-Natt,North Dumdum,West Bengal,Retail,gagangarg@example.net
1959,"Sampath, Muni and Ganesh",Ranchi,Haryana,Wholesale,onigola@example.org
1960,"Dhaliwal, Shankar and Pingle",Saharsa,Goa,Corporate,kumerturvi@example.com
1961,Date Inc,Raipur,Assam,Wholesale,neel38@example.org
1962,Gulati Group,Navi Mumbai,Rajasthan,Corporate,ekanshpandit@example.net
1963,Vig PLC,Kolkata,Sikkim,Wholesale,girindra61@example.org
1964,"Sarkar, Kakar and Wason",Thoothukudi,Nagaland,Retail,munshiubika@example.net
1965,Ganesh-Chandra,Miryalaguda,Mizoram,Corporate,bediharinakshi@example.org
1966,Warrior-Kalita,Motihari,Madhya Pradesh,Corporate,yashodasrinivasan@example.org
1967,"Majumdar, Narula and Mukhopadhyay",Jalandhar,Mizoram,Corporate,omsood@example.org
1968,Bhagat and Sons,Srikakulam,Jharkhand,Corporate,veerdeshmukh@example.net
1969,Bhargava LLC,Alwar,Himachal Pradesh,Corporate,pmallick@example.org
1970,"Deep, Vohra and Choudhary",Bidar,Kerala,Retail,advaithdate@example.net
1971,"Arya, Datta and Banik",Dhanbad,Himachal Pradesh,Corporate,theodoredeep@example.org
1972,"Sarna, Tank and Parmer",Kota,Haryana,Corporate,rishi02@example.net
1973,Sahni LLC,Vellore,Himachal Pradesh,Wholesale,ahegde@example.net
1974,Padmanabhan Ltd,Gandhidham,Manipur,Corporate,zparekh@example.net
1975,Yogi and Sons,Madurai,Sikkim,Wholesale,edwingaurav@example.com
1976,"Borah, Singh and Misra",Narasaraopet,Arunachal Pradesh,Retail,tejasdar@example.org
1977,Kota-Majumdar,Udupi,Madhya Pradesh,Wholesale,jgaba@example.net
1978,Jain Inc,Morbi,Andhra Pradesh,Wholesale,perinidra@example.net
1979,Sahni-Ramaswamy,Thane,Madhya Pradesh,Retail,meeradua@example.org
1980,"Vala, Ramesh and Pathak",Allahabad,Jharkhand,Retail,aachal40@example.com
1981,Raman-Hegde,Mahbubnagar,Tripura,Wholesale,umangsaha@example.com
1982,Mittal Ltd,Rourkela,Manipur,Wholesale,kaiganguly@example.com
1983,Saraf Inc,Sagar,Chhattisgarh,Retail,tarak62@example.net
1984,Nagi-Lata,Salem,Sikkim,Retail,wallawaida@example.net
1985,"Chaudhari, Reddy and Divan",Bijapur,Uttarakhand,Retail,raiadya@example.org
1986,Nigam and Sons,Ichalkaranji,Manipur,Retail,jasmitbhandari@example.com
1987,"Keer, Kar and Korpal",Panihati,Uttarakhand,Retail,khoslafaras@example.org
1988,"Pau, Wadhwa and Tata",Bhopal,Kerala,Wholesale,kala76@example.net
1989,"Luthra, Tata and Narayanan",Rewa,Odisha,Retail,gautami35@example.org
1990,Prabhakar-Sodhi,Singrauli,Madhya Pradesh,Corporate,bbhatt@example.org
1991,Date-Brar,Tiruvottiyur,Jharkhand,Corporate,anthony80@example.net
1992,Mohan-Trivedi,Mau,Goa,Corporate,udhar@example.com
1993,"Raj, Ranganathan and Mittal",South Dumdum,Bihar,Corporate,agastyasetty@example.com
1994,Khatri LLC,Shimoga,Goa,Retail,sdas@example.org
