TransactionID,WarehouseID,ProductID,TransactionType,Quantity,TransactionDate
13224,3,61,RETURN,37,2025-04-22
13225,3,68,OUT,96,2025-04-23
13226,5,48,OUT,39,2025-04-04
13227,1,100,OUT,23,2025-03-12
13228,2,58,OUT,34,2025-04-09
13229,5,88,IN,84,2025-06-07
13230,5,47,IN,45,2025-02-06
13231,2,86,OUT,27,2025-03-25
13232,1,12,OUT,62,2025-05-16
13233,4,31,OUT,81,2025-01-18
13234,3,37,OUT,62,2025-06-20
13235,4,57,OUT,53,2025-02-20
13236,5,58,OUT,10,2025-01-05
13237,2,9,OUT,57,2025-02-15
13238,4,63,RETURN,54,2025-01-15
13239,4,86,OUT,67,2025-06-21
13240,4,57,OUT,37,2025-02-14
13241,1,43,OUT,4,2025-06-20
13242,3,61,OUT,38,2025-04-14
13243,2,19,OUT,52,2025-02-23
13244,3,99,OUT,12,2025-05-17
13245,4,41,OUT,45,2025-03-01
13246,1,17,IN,10,2025-06-23
13247,2,92,OUT,81,2025-06-07
13248,5,83,OUT,80,2025-01-13
13249,5,96,OUT,56,2025-06-19
13250,5,55,OUT,14,2025-06-13
13251,3,56,OUT,7,2025-01-27
13252,4,2,OUT,95,2025-03-31
13253,5,31,OUT,60,2025-01-10
13254,1,89,OUT,89,2025-02-12
13255,2,50,OUT,95,2025-02-04
13256,3,50,ADJUSTMENT,48,2025-03-27
13257,2,89,OUT,95,2025-06-03
13258,3,92,OUT,58,2025-02-20
13259,3,15,OUT,31,2025-02-05
13260,1,24,IN,60,2025-02-01
13261,1,28,OUT,65,2025-01-13
13262,1,19,IN,36,2025-06-03
13263,5,7,IN,98,2025-05-17
13264,3,57,ADJUSTMENT,41,2025-03-27
13265,3,58,OUT,32,2025-03-16
13266,2,20,OUT,30,2025-06-05
13267,1,25,IN,85,2025-06-30
13268,1,71,OUT,82,2025-03-03
13269,4,50,OUT,93,2025-03-09
13270,5,67,IN,76,2025-05-12
13271,1,68,OUT,77,2025-05-13
13272,4,27,IN,59,2025-03-22
13273,5,35,OUT,55,2025-02-06
13274,4,14,RETURN,25,2025-04-30
13275,1,81,IN,39,2025-04-11
13276,5,68,OUT,73,2025-05-19
13277,5,93,IN,8,2025-04-08
13278,4,4,OUT,60,2025-05-15
13279,2,7,OUT,19,2025-04-19
13280,3,52,OUT,43,2025-05-09
13281,5,73,OUT,64,2025-02-15
13282,3,35,OUT,50,2025-03-04
13283,1,19,OUT,88,2025-03-13
13284,2,88,RETURN,75,2025-02-14
13285,4,40,OUT,88,2025-05-26
13286,1,76,OUT,88,2025-01-21
13287,2,18,IN,97,2025-01-19
13288,3,84,IN,18,2025-06-15
13289,5,46,IN,50,2025-05-11
13290,3,5,OUT,14,2025-04-10
13291,3,22,ADJUSTMENT,63,2025-01-03
13292,1,99,OUT,58,2025-05-08
13293,4,48,IN,7,2025-01-12
13294,2,23,IN,93,2025-04-21
13295,1,61,IN,98,2025-04-29
13296,5,96,OUT,21,2025-04-20
13297,4,33,RETURN,40,2025-04-19
13298,3,82,IN,100,2025-01-16
13299,2,18,IN,30,2025-05-20
13300,3,33,IN,92,2025-04-22
13301,4,31,IN,46,2025-05-21
13302,3,69,IN,80,2025-04-19
13303,3,98,OUT,79,2025-04-18
13304,5,20,IN,27,2025-01-24
13305,2,88,OUT,11,2025-02-08
13306,3,47,RETURN,65,2025-06-07
13307,5,26,OUT,22,2025-06-26
13308,2,3,OUT,16,2025-03-10
13309,1,17,RETURN,99,2025-03-26
13310,4,3,OUT,58,2025-01-15
13311,4,64,OUT,91,2025-06-22
13312,2,39,OUT,92,2025-03-29
13313,3,95,OUT,61,2025-03-25
13314,5,57,IN,30,2025-01-29
13315,3,97,OUT,54,2025-05-15
13316,4,27,IN,6,2025-02-03
13317,3,21,OUT,38,2025-03-23
13318,5,93,OUT,30,2025-05-27
13319,3,55,OUT,48,2025-05-12
13320,2,91,IN,2,2025-05-27
13321,1,25,RETURN,72,2025-06-23
13322,3,65,OUT,18,2025-04-07
13323,2,88,IN,61,2025-03-31
13324,1,24,OUT,10,2025-06-05
13325,2,50,OUT,15,2025-01-02
13326,2,31,OUT,57,2025-02-11
13327,5,71,IN,32,2025-04-22
13328,4,95,RETURN,92,2025-06-13
13329,3,73,ADJUSTMENT,6,2025-04-07
13330,5,41,OUT,80,2025-01-01
13331,1,73,OUT,85,2025-06-11
13332,3,29,OUT,92,2025-03-03
13333,3,53,IN,75,2025-03-27
13334,1,23,IN,10,2025-01-31
13335,5,61,IN,6,2025-01-02
13336,1,69,RETURN,23,2025-02-02
13337,1,46,IN,96,2025-02-12
13338,1,70,OUT,74,2025-04-02
13339,4,99,IN,74,2025-05-16
13340,1,38,OUT,10,2025-04-25
13341,1,2,RETURN,37,2025-05-01
13342,5,24,OUT,60,2025-04-01
13343,5,79,OUT,99,2025-02-01
13344,4,25,OUT,51,2025-04-18
13345,3,8,OUT,66,2025-05-16
13346,5,47,OUT,55,2025-01-10
13347,2,60,RETURN,26,2025-02-01
13348,4,3,IN,45,2025-01-14
13349,2,89,OUT,44,2025-01-04
13350,4,26,IN,60,2025-01-16
13351,3,20,OUT,36,2025-01-23
13352,4,78,OUT,100,2025-06-12
13353,3,56,RETURN,49,2025-05-18
13354,4,49,OUT,99,2025-06-12
13355,3,53,OUT,16,2025-03-13
13356,2,92,OUT,2,2025-01-05
13357,1,2,OUT,15,2025-02-24
13358,4,34,IN,66,2025-03-11
13359,4,94,IN,98,2025-05-02
13360,2,65,OUT,25,2025-02-16
13361,2,42,OUT,85,2025-06-25
13362,5,89,IN,62,2025-04-20
13363,2,83,OUT,27,2025-03-02
13364,3,43,IN,44,2025-03-12
13365,1,61,OUT,48,2025-04-29
13366,5,54,ADJUSTMENT,56,2025-01-21
13367,1,90,OUT,5,2025-01-05
13368,3,77,IN,16,2025-05-16
13369,4,21,OUT,35,2025-05-08
13370,5,97,IN,28,2025-06-10
13371,2,39,OUT,74,2025-01-22
13372,3,8,IN,76,2025-06-14
13373,4,29,IN,41,2025-06-29
13374,3,82,OUT,68,2025-01-13
13375,1,65,OUT,64,2025-03-28
13376,4,43,IN,89,2025-02-24
13377,1,66,RETURN,29,2025-05-22
13378,2,25,OUT,86,2025-05-18
13379,3,36,OUT,69,2025-06-13
13380,3,3,IN,26,2025-06-11
13381,5,12,IN,47,2025-06-23
13382,3,14,OUT,40,2025-02-15
13383,5,29,IN,52,2025-03-13
13384,3,59,IN,61,2025-04-25
13385,2,30,OUT,63,2025-06-19
13386,1,9,IN,47,2025-02-19
13387,4,6,OUT,93,2025-05-25
13388,4,11,IN,74,2025-03-01
13389,1,81,IN,20,2025-04-10
13390,2,83,OUT,60,2025-03-22
13391,4,100,RETURN,77,2025-06-05
13392,5,96,IN,89,2025-01-06
13393,3,15,OUT,79,2025-04-10
13394,1,79,ADJUSTMENT,50,2025-04-14
13395,1,11,OUT,72,2025-02-17
13396,5,74,IN,12,2025-06-30
13397,1,62,OUT,56,2025-03-19
13398,2,47,OUT,31,2025-01-06
13399,5,64,OUT,26,2025-06-26
13400,4,26,IN,34,2025-05-29
13401,2,65,OUT,53,2025-05-29
13402,1,67,OUT,16,2025-06-18
13403,4,41,OUT,70,2025-04-21
13404,2,33,RETURN,85,2025-03-12
13405,5,49,RETURN,86,2025-06-25
13406,2,23,IN,99,2025-05-26
13407,5,86,IN,100,2025-03-29
13408,5,100,IN,2,2025-02-20
13409,3,69,IN,90,2025-05-22
13410,4,48,OUT,32,2025-03-07
13411,3,79,IN,6,2025-05-10
13412,5,45,OUT,38,2025-05-23
13413,5,31,RETURN,78,2025-02-17
13414,4,93,ADJUSTMENT,58,2025-04-24
13415,5,27,OUT,64,2025-05-30
13416,2,18,RETURN,65,2025-01-21
13417,5,12,OUT,61,2025-01-23
13418,4,58,OUT,16,2025-01-02
13419,2,37,IN,7,2025-05-06
13420,2,56,IN,40,2025-03-23
13421,4,97,ADJUSTMENT,14,2025-05-02
13422,5,9,OUT,82,2025-05-16
13423,1,3,OUT,4,2025-01-04
13424,1,30,IN,88,2025-06-13
13425,2,93,IN,71,2025-05-31
13426,1,33,RETURN,11,2025-01-24
13427,2,99,OUT,21,2025-01-28
13428,3,85,OUT,93,2025-01-20
13429,5,20,OUT,63,2025-02-07
13430,3,37,IN,58,2025-04-18
13431,3,42,OUT,67,2025-03-21
13432,4,72,OUT,13,2025-04-06
13433,5,96,OUT,27,2025-04-12
13434,3,80,OUT,40,2025-05-05
13435,1,81,ADJUSTMENT,14,2025-03-16
13436,5,60,OUT,89,2025-01-31
13437,5,24,OUT,78,2025-01-04
13438,5,29,IN,67,2025-02-03
13439,4,45,OUT,73,2025-05-01
13440,5,82,OUT,75,2025-04-07
13441,5,10,IN,52,2025-04-16
13442,5,75,IN,94,2025-05-27
13443,5,21,OUT,59,2025-04-26
13444,1,87,OUT,82,2025-04-19
13445,4,46,OUT,38,2025-05-18
13446,4,48,OUT,58,2025-04-24
13447,3,77,RETURN,60,2025-05-06
13448,4,62,IN,86,2025-06-10
13449,5,3,IN,60,2025-03-23
13450,1,94,OUT,68,2025-02-04
13451,2,84,OUT,100,2025-05-02
13452,2,29,OUT,36,2025-04-30
13453,3,89,IN,86,2025-02-14
13454,4,64,OUT,52,2025-03-28
13455,4,7,OUT,83,2025-05-20
13456,3,34,OUT,1,2025-04-03
13457,2,11,ADJUSTMENT,27,2025-02-04
13458,1,32,IN,82,2025-03-27
13459,5,57,OUT,75,2025-02-12
13460,5,68,RETURN,22,2025-06-23
13461,2,76,OUT,45,2025-03-27
13462,4,51,OUT,28,2025-01-15
13463,5,67,OUT,64,2025-06-25
13464,1,57,OUT,75,2025-01-18
13465,5,93,IN,17,2025-02-18
13466,1,45,OUT,29,2025-03-20
13467,3,80,IN,63,2025-03-21
13468,4,1,OUT,37,2025-05-19
13469,4,63,IN,91,2025-04-23
13470,2,38,OUT,81,2025-03-22
13471,5,49,IN,26,2025-04-19
13472,3,93,RETURN,79,2025-03-06
13473,1,54,RETURN,81,2025-06-28
13474,4,59,IN,2,2025-05-10
13475,5,49,IN,86,2025-05-07
13476,1,11,RETURN,32,2025-02-06
13477,1,48,RETURN,51,2025-04-19
13478,4,8,IN,80,2025-01-20
13479,5,60,IN,15,2025-01-02
13480,3,43,OUT,74,2025-06-03
13481,2,92,RETURN,61,2025-01-21
13482,5,78,OUT,86,2025-01-06
13483,2,23,IN,14,2025-05-23
13484,5,83,OUT,41,2025-01-09
13485,2,40,OUT,82,2025-01-24
13486,4,31,OUT,62,2025-06-30
13487,3,12,OUT,45,2025-04-04
13488,3,42,IN,24,2025-03-05
13489,2,44,OUT,10,2025-04-17
13490,3,96,OUT,45,2025-06-17
13491,4,52,IN,89,2025-02-20
13492,4,26,IN,53,2025-03-20
13493,5,52,OUT,7,2025-04-25
13494,3,34,IN,23,2025-03-23
13495,1,9,ADJUSTMENT,12,2025-04-16
13496,3,30,OUT,60,2025-01-06
13497,4,84,OUT,55,2025-06-10
13498,4,63,OUT,13,2025-02-23
13499,3,9,OUT,44,2025-02-08
13500,3,36,OUT,56,2025-03-12
13501,5,9,OUT,41,2025-02-25
13502,3,4,OUT,86,2025-03-09
13503,2,45,OUT,10,2025-05-14
13504,3,6,RETURN,49,2025-02-23
13505,5,20,OUT,33,2025-06-13
13506,4,47,IN,27,2025-02-07
13507,4,11,IN,39,2025-06-08
13508,5,14,RETURN,55,2025-03-13
13509,2,67,OUT,61,2025-01-07
13510,5,72,IN,21,2025-06-15
13511,1,47,IN,78,2025-01-25
13512,4,28,IN,87,2025-02-08
13513,2,51,IN,75,2025-02-26
13514,2,71,OUT,63,2025-01-31
13515,1,89,RETURN,78,2025-02-13
13516,3,74,OUT,18,2025-05-11
13517,2,1,RETURN,55,2025-02-14
13518,2,98,OUT,66,2025-02-24
13519,5,22,OUT,15,2025-04-17
13520,4,74,IN,58,2025-04-13
13521,1,88,OUT,56,2025-01-03
13522,4,80,OUT,13,2025-05-01
13523,2,79,RETURN,20,2025-03-02
13524,2,91,OUT,16,2025-03-05
13525,2,47,IN,48,2025-03-05
13526,3,56,IN,97,2025-05-20
13527,4,93,IN,40,2025-04-01
13528,1,99,OUT,89,2025-01-08
13529,5,33,IN,58,2025-06-20
13530,4,12,OUT,55,2025-05-21
13531,2,69,OUT,69,2025-02-14
13532,1,69,OUT,38,2025-03-15
13533,4,71,IN,13,2025-04-13
13534,2,49,IN,63,2025-01-02
13535,2,67,OUT,83,2025-03-14
13536,4,30,IN,92,2025-02-11
13537,2,18,ADJUSTMENT,33,2025-02-10
13538,4,26,OUT,72,2025-02-24
13539,4,66,OUT,21,2025-03-29
13540,3,14,OUT,18,2025-05-14
13541,4,70,OUT,45,2025-06-06
13542,1,36,OUT,37,2025-06-28
13543,1,57,OUT,28,2025-03-11
13544,3,10,IN,59,2025-05-31
13545,3,86,OUT,50,2025-06-26
13546,3,24,OUT,28,2025-02-15
13547,5,32,OUT,35,2025-03-18
13548,3,85,OUT,30,2025-03-13
13549,3,16,OUT,76,2025-04-05
13550,3,1,OUT,84,2025-06-28
13551,5,58,OUT,34,2025-05-07
13552,2,92,OUT,16,2025-03-24
13553,4,4,RETURN,55,2025-02-15
13554,3,92,IN,91,2025-04-20
13555,2,24,IN,25,2025-06-18
13556,4,57,ADJUSTMENT,34,2025-06-06
13557,3,71,RETURN,22,2025-03-14
13558,5,33,OUT,17,2025-04-20
13559,1,45,IN,67,2025-06-25
13560,2,1,OUT,55,2025-05-21
13561,2,94,IN,72,2025-01-13
13562,5,23,IN,61,2025-06-14
13563,5,1,OUT,66,2025-02-16
13564,2,5,OUT,17,2025-04-02
13565,2,81,IN,83,2025-06-30
13566,5,36,OUT,26,2025-06-12
13567,3,87,OUT,73,2025-01-21
13568,2,7,OUT,63,2025-05-29
13569,2,76,OUT,75,2025-01-03
13570,2,41,IN,2,2025-06-22
13571,2,22,OUT,72,2025-02-04
13572,3,60,OUT,74,2025-05-12
13573,5,32,OUT,79,2025-06-26
13574,3,28,IN,5,2025-03-01
13575,2,22,OUT,71,2025-01-02
13576,4,61,OUT,2,2025-03-01
13577,4,99,OUT,63,2025-01-28
13578,3,7,RETURN,70,2025-03-25
13579,2,38,OUT,65,2025-05-11
13580,5,75,OUT,74,2025-02-11
13581,1,70,OUT,46,2025-01-22
13582,2,18,OUT,66,2025-04-17
13583,4,6,IN,74,2025-05-30
13584,5,92,OUT,89,2025-03-16
13585,5,36,RETURN,14,2025-04-24
13586,1,48,ADJUSTMENT,8,2025-03-02
13587,4,38,OUT,65,2025-05-06
13588,2,61,IN,45,2025-06-07
13589,1,97,IN,41,2025-06-04
13590,5,55,OUT,67,2025-06-26
13591,2,35,OUT,90,2025-02-04
13592,5,88,OUT,70,2025-06-19
13593,4,81,OUT,43,2025-03-21
13594,2,94,OUT,89,2025-03-28
13595,5,77,OUT,42,2025-05-05
13596,1,75,OUT,86,2025-06-17
13597,4,7,IN,12,2025-06-03
13598,1,95,OUT,96,2025-01-13
13599,2,47,IN,52,2025-02-27
13600,3,80,IN,81,2025-05-01
13601,2,26,OUT,44,2025-06-11
13602,1,48,OUT,93,2025-05-20
13603,4,54,IN,15,2025-06-18
13604,3,86,IN,60,2025-01-15
13605,4,15,IN,39,2025-02-07
13606,1,15,OUT,90,2025-05-14
13607,5,80,OUT,79,2025-03-07
13608,5,91,RETURN,80,2025-02-07
13609,4,42,OUT,43,2025-01-31
13610,4,27,IN,84,2025-04-10
13611,4,40,OUT,36,2025-02-27
13612,1,28,OUT,34,2025-01-06
13613,1,90,IN,70,2025-01-15
13614,1,14,IN,53,2025-03-05
13615,5,22,IN,35,2025-03-02
13616,2,50,OUT,34,2025-05-26
13617,3,11,OUT,78,2025-06-10
13618,5,16,OUT,63,2025-05-09
13619,3,42,IN,58,2025-06-03
13620,1,45,OUT,31,2025-04-13
13621,5,72,RETURN,6,2025-06-14
13622,2,35,OUT,92,2025-03-07
13623,5,77,IN,37,2025-06-07
13624,3,7,OUT,78,2025-01-18
13625,1,1,OUT,42,2025-04-13
13626,5,70,IN,69,2025-06-29
13627,2,25,RETURN,25,2025-01-22
13628,4,61,OUT,98,2025-02-13
13629,4,50,OUT,98,2025-06-29
13630,2,91,IN,45,2025-01-01
13631,3,73,OUT,73,2025-01-07
13632,4,36,IN,15,2025-01-16
13633,4,58,IN,74,2025-01-27
13634,4,80,OUT,13,2025-01-05
13635,3,78,IN,4,2025-05-19
13636,4,43,IN,64,2025-03-16
13637,5,35,OUT,46,2025-05-17
13638,2,77,IN,68,2025-04-04
13639,4,50,OUT,43,2025-03-07
13640,5,32,OUT,60,2025-05-11
13641,1,19,OUT,53,2025-05-13
13642,5,66,OUT,1,2025-05-01
13643,5,49,ADJUSTMENT,91,2025-06-10
13644,2,23,IN,77,2025-04-29
13645,1,81,OUT,3,2025-05-06
13646,5,16,OUT,55,2025-02-02
13647,2,92,IN,43,2025-05-16
13648,5,15,IN,95,2025-06-09
13649,1,22,OUT,60,2025-04-18
13650,1,47,RETURN,70,2025-01-08
13651,4,65,RETURN,40,2025-02-02
13652,3,50,OUT,90,2025-01-05
13653,1,33,RETURN,18,2025-03-30
13654,5,57,RETURN,41,2025-05-08
13655,1,24,OUT,39,2025-03-31
13656,5,39,OUT,57,2025-05-26
13657,3,12,OUT,9,2025-03-07
13658,5,79,IN,9,2025-06-18
13659,3,4,OUT,76,2025-01-06
13660,3,39,RETURN,39,2025-03-21
13661,5,55,IN,96,2025-04-06
13662,2,15,OUT,32,2025-05-22
13663,5,59,OUT,95,2025-02-25
13664,5,87,IN,52,2025-04-10
13665,4,63,OUT,20,2025-03-07
13666,3,24,IN,31,2025-01-27
13667,3,62,OUT,64,2025-01-03
13668,4,45,OUT,9,2025-01-27
13669,2,36,OUT,8,2025-05-02
13670,4,71,IN,29,2025-03-25
13671,1,87,OUT,54,2025-05-11
13672,1,14,OUT,19,2025-04-28
13673,1,98,OUT,54,2025-02-13
13674,2,78,OUT,46,2025-02-16
13675,4,1,IN,81,2025-04-25
13676,2,54,OUT,65,2025-01-18
13677,2,17,OUT,56,2025-01-26
13678,2,43,OUT,34,2025-02-04
13679,4,1,IN,71,2025-02-02
13680,2,26,OUT,17,2025-06-14
13681,1,7,IN,88,2025-02-27
13682,1,36,OUT,93,2025-04-13
13683,4,94,OUT,100,2025-04-27
13684,1,70,RETURN,92,2025-04-06
13685,2,30,IN,10,2025-03-29
13686,4,38,OUT,29,2025-03-24
13687,4,23,ADJUSTMENT,95,2025-05-23
13688,4,44,IN,14,2025-05-11
13689,3,70,RETURN,31,2025-03-02
13690,4,37,OUT,15,2025-03-30
13691,2,91,RETURN,76,2025-04-17
13692,3,47,ADJUSTMENT,60,2025-01-17
13693,4,50,IN,79,2025-02-23
13694,1,27,ADJUSTMENT,21,2025-01-25
13695,4,98,ADJUSTMENT,92,2025-05-12
13696,1,60,IN,66,2025-02-09
13697,1,90,OUT,43,2025-03-28
13698,4,34,ADJUSTMENT,87,2025-01-23
13699,2,97,OUT,23,2025-01-27
13700,5,70,IN,89,2025-02-19
13701,3,2,RETURN,10,2025-05-01
13702,5,92,IN,39,2025-03-10
13703,3,81,OUT,61,2025-04-22
13704,4,75,OUT,49,2025-02-08
13705,3,26,OUT,14,2025-01-27
13706,4,16,OUT,6,2025-02-28
13707,3,47,OUT,62,2025-06-27
13708,3,16,OUT,57,2025-03-29
13709,4,45,ADJUSTMENT,80,2025-02-14
13710,2,1,IN,17,2025-02-17
13711,3,23,IN,58,2025-01-24
13712,4,50,OUT,28,2025-06-19
13713,2,95,OUT,89,2025-04-02
13714,1,77,OUT,58,2025-06-10
13715,2,9,IN,41,2025-02-04
13716,5,21,OUT,2,2025-06-07
13717,5,28,OUT,54,2025-05-01
13718,4,81,OUT,7,2025-06-12
13719,1,94,OUT,64,2025-06-27
13720,2,10,IN,6,2025-06-06
13721,1,4,ADJUSTMENT,99,2025-03-09
13722,4,5,IN,43,2025-02-17
13723,1,40,OUT,50,2025-04-17
13724,5,52,OUT,12,2025-01-06
13725,2,71,OUT,46,2025-02-23
13726,4,88,OUT,18,2025-04-28
13727,5,30,OUT,24,2025-06-03
13728,1,22,OUT,28,2025-02-16
13729,3,35,OUT,70,2025-01-06
13730,4,99,ADJUSTMENT,77,2025-04-22
13731,3,60,OUT,52,2025-03-22
13732,3,28,OUT,77,2025-02-12
13733,5,73,IN,55,2025-03-02
13734,1,22,RETURN,99,2025-03-17
13735,3,88,IN,59,2025-03-08
13736,5,91,OUT,9,2025-01-20
13737,4,5,OUT,34,2025-06-23
13738,4,70,OUT,16,2025-05-23
13739,2,19,IN,83,2025-03-10
13740,3,82,OUT,38,2025-03-13
13741,4,86,OUT,69,2025-03-19
13742,5,46,OUT,51,2025-06-08
13743,3,39,ADJUSTMENT,11,2025-06-29
13744,3,23,IN,48,2025-04-29
13745,2,80,OUT,12,2025-03-07
13746,2,49,OUT,62,2025-01-17
13747,2,26,OUT,11,2025-03-11
13748,2,69,IN,52,2025-03-14
13749,4,15,RETURN,17,2025-02-24
13750,5,46,OUT,47,2025-06-13
13751,2,43,OUT,100,2025-01-29
13752,2,57,IN,2,2025-04-16
13753,4,57,OUT,86,2025-02-25
13754,1,80,ADJUSTMENT,59,2025-05-24
13755,1,31,RETURN,79,2025-02-24
13756,3,52,OUT,21,2025-01-14
13757,4,44,ADJUSTMENT,28,2025-05-25
13758,1,77,IN,85,2025-06-13
13759,5,25,OUT,21,2025-05-13
13760,5,11,OUT,93,2025-02-23
13761,3,2,OUT,80,2025-05-09
13762,3,69,OUT,42,2025-03-28
13763,1,47,IN,66,2025-01-31
13764,3,13,OUT,34,2025-04-17
13765,2,59,ADJUSTMENT,43,2025-04-12
13766,4,21,IN,91,2025-04-11
13767,2,87,OUT,92,2025-02-15
13768,3,30,OUT,16,2025-03-20
13769,3,47,OUT,45,2025-01-22
13770,3,76,OUT,44,2025-02-22
13771,1,9,OUT,50,2025-02-24
13772,2,70,OUT,42,2025-03-14
13773,3,1,IN,84,2025-02-06
13774,2,10,RETURN,88,2025-05-14
13775,5,39,OUT,27,2025-01-21
13776,2,7,ADJUSTMENT,78,2025-03-04
13777,1,71,OUT,80,2025-03-01
13778,1,73,OUT,84,2025-02-17
13779,2,92,IN,92,2025-03-21
13780,1,64,OUT,76,2025-04-23
13781,1,88,OUT,68,2025-02-21
13782,5,21,OUT,49,2025-04-15
13783,4,38,IN,3,2025-06-20
13784,1,77,RETURN,85,2025-05-04
13785,4,29,OUT,38,2025-05-29
13786,4,24,OUT,77,2025-03-31
13787,5,3,OUT,19,2025-01-24
13788,2,47,OUT,25,2025-01-14
13789,1,21,OUT,33,2025-06-25
13790,2,56,OUT,50,2025-04-20
13791,5,29,OUT,55,2025-05-02
13792,3,56,OUT,3,2025-02-23
13793,1,35,OUT,24,2025-01-31
13794,1,80,OUT,43,2025-06-28
13795,4,24,IN,45,2025-04-06
13796,3,30,IN,51,2025-06-16
13797,5,42,RETURN,46,2025-03-23
13798,1,20,OUT,77,2025-03-14
13799,3,2,OUT,67,2025-02-23
13800,4,7,OUT,20,2025-05-24
13801,5,37,OUT,74,2025-02-21
13802,5,20,OUT,69,2025-06-12
13803,5,94,OUT,53,2025-04-10
13804,5,75,OUT,13,2025-01-08
13805,4,81,OUT,99,2025-02-16
13806,5,45,OUT,40,2025-02-20
13807,1,41,IN,28,2025-04-19
13808,1,33,RETURN,98,2025-01-25
13809,4,30,OUT,3,2025-04-28
13810,2,64,RETURN,91,2025-02-05
13811,1,6,RETURN,85,2025-06-13
13812,3,7,IN,80,2025-03-17
13813,1,57,OUT,30,2025-06-04
13814,4,61,OUT,66,2025-01-22
13815,1,34,OUT,75,2025-01-26
13816,3,99,OUT,95,2025-04-02
13817,3,22,RETURN,38,2025-05-23
13818,4,67,OUT,6,2025-03-20
13819,1,99,OUT,14,2025-03-08
13820,1,88,OUT,97,2025-05-13
13821,4,63,OUT,98,2025-03-31
13822,1,42,OUT,52,2025-06-06
13823,5,21,IN,15,2025-06-15
13824,2,59,OUT,75,2025-01-09
13825,1,51,OUT,37,2025-06-22
13826,1,40,OUT,52,2025-06-26
13827,2,30,IN,80,2025-06-27
13828,5,40,OUT,83,2025-06-02
13829,1,40,IN,41,2025-06-17
13830,5,24,OUT,65,2025-03-19
13831,2,60,RETURN,49,2025-05-06
13832,4,36,IN,44,2025-03-03
13833,4,36,RETURN,95,2025-04-07
13834,4,72,OUT,54,2025-02-22
13835,4,13,OUT,31,2025-04-12
13836,1,84,ADJUSTMENT,15,2025-01-25
13837,4,67,OUT,48,2025-02-05
13838,3,10,RETURN,16,2025-04-21
13839,5,64,OUT,71,2025-02-11
13840,3,53,OUT,35,2025-02-22
13841,2,42,IN,16,2025-01-21
13842,1,22,OUT,72,2025-05-14
13843,2,89,IN,35,2025-05-27
13844,1,35,IN,11,2025-01-23
13845,2,6,OUT,83,2025-04-27
13846,3,60,OUT,72,2025-01-24
13847,3,88,OUT,56,2025-01-25
13848,5,36,RETURN,25,2025-05-09
13849,1,24,OUT,23,2025-03-07
13850,3,89,OUT,34,2025-05-03
13851,1,66,ADJUSTMENT,96,2025-05-08
13852,1,75,IN,67,2025-06-14
13853,3,58,OUT,25,2025-04-15
13854,3,21,OUT,23,2025-06-23
13855,3,87,OUT,23,2025-04-09
13856,5,14,OUT,85,2025-03-16
13857,4,52,OUT,81,2025-02-03
13858,1,62,OUT,23,2025-05-27
13859,4,20,IN,97,2025-03-02
13860,1,93,RETURN,83,2025-04-23
13861,1,66,RETURN,89,2025-03-03
13862,2,39,OUT,36,2025-03-31
13863,2,75,OUT,47,2025-01-12
13864,5,23,OUT,84,2025-01-06
13865,2,66,OUT,42,2025-04-10
13866,5,65,IN,18,2025-05-23
13867,3,36,IN,20,2025-04-26
13868,5,26,OUT,17,2025-06-18
13869,4,71,ADJUSTMENT,92,2025-03-12
13870,5,38,IN,87,2025-03-17
13871,4,77,IN,37,2025-04-27
13872,3,11,OUT,63,2025-06-12
13873,5,22,OUT,82,2025-01-05
13874,4,3,RETURN,99,2025-02-03
13875,2,88,OUT,2,2025-06-24
13876,1,2,OUT,23,2025-06-02
13877,4,69,IN,82,2025-05-04
13878,5,18,OUT,55,2025-03-22
13879,3,26,IN,19,2025-02-08
13880,2,22,IN,66,2025-05-21
13881,1,52,OUT,27,2025-03-23
13882,5,28,OUT,23,2025-02-08
13883,2,22,OUT,29,2025-03-20
13884,3,18,OUT,99,2025-04-11
13885,1,67,IN,68,2025-06-14
13886,1,33,OUT,75,2025-06-15
13887,5,35,OUT,86,2025-02-12
13888,2,28,OUT,25,2025-02-02
13889,2,65,RETURN,39,2025-04-19
13890,4,16,OUT,73,2025-04-24
13891,1,6,OUT,13,2025-05-11
13892,4,26,IN,15,2025-03-03
13893,2,58,RETURN,89,2025-03-23
13894,2,11,OUT,45,2025-06-19
13895,3,39,OUT,17,2025-02-09
13896,4,4,OUT,34,2025-05-13
13897,5,88,OUT,64,2025-03-09
13898,3,22,RETURN,85,2025-03-29
13899,5,88,RETURN,26,2025-01-09
13900,2,63,OUT,47,2025-06-15
13901,1,68,IN,57,2025-03-10
13902,2,19,OUT,97,2025-01-14
13903,4,85,IN,83,2025-05-21
13904,2,1,OUT,59,2025-05-05
13905,2,56,OUT,49,2025-05-04
13906,3,65,OUT,67,2025-04-24
13907,4,12,OUT,95,2025-03-23
13908,4,30,IN,43,2025-02-26
13909,5,28,OUT,76,2025-01-10
13910,2,32,OUT,96,2025-06-01
13911,3,87,IN,56,2025-06-02
13912,3,87,OUT,49,2025-01-27
13913,5,22,OUT,95,2025-05-15
13914,1,20,OUT,6,2025-04-29
13915,5,81,OUT,36,2025-05-19
13916,1,74,OUT,46,2025-02-10
13917,2,34,OUT,97,2025-04-27
